[info] DATA_STD (clamped): 1.3303 (raw std: 1.3303)
[info] u_HFHR stats: min=-3.54604, max=3.70565, mean=-4.56397e-09, any_nan=False, any_inf=False
[info] sigma probe: min=0.00654378, max=151.294, any<=0=False, any_nan=False
[jit] sigma stats: min=0.0019806292839348316, max=149.26979064941406, any_nan=False, any_le0=False
[jit] sigma stats: min=0.006464531645178795, max=149.81138610839844, any_nan=False, any_le0=False
[jit] sigma stats: min=0.010130117647349834, max=150.61651611328125, any_nan=False, any_le0=False
[jit] sigma stats: min=0.013341892510652542, max=151.52919006347656, any_nan=False, any_le0=False
[jit] sigma stats: min=0.007257990073412657, max=149.96084594726562, any_nan=False, any_le0=False
[jit] sigma stats: min=0.010598795488476753, max=150.73887634277344, any_nan=False, any_le0=False
[jit] sigma stats: min=0.012847625650465488, max=151.37811279296875, any_nan=False, any_le0=False
[jit] sigma stats: min=0.011982029303908348, max=151.1223602294922, any_nan=False, any_le0=False
[jit] sigma stats: min=0.011144045740365982, max=150.88624572753906, any_nan=False, any_le0=False
[jit] sigma stats: min=0.008023698814213276, max=150.11875915527344, any_nan=False, any_le0=False
[jit] sigma stats: min=0.010069933719933033, max=150.60107421875, any_nan=False, any_le0=False
[jit] sigma stats: min=0.011946447193622589, max=151.11212158203125, any_nan=False, any_le0=False
[jit] sigma stats: min=0.01198639441281557, max=151.1236572265625, any_nan=False, any_le0=False
[jit] sigma stats: min=0.014107836410403252, max=151.77008056640625, any_nan=False, any_le0=False
[jit] sigma stats: min=0.01062853541225195, max=150.74679565429688, any_nan=False, any_le0=False
[jit] sigma stats: min=0.006276973057538271, max=149.77818298339844, any_nan=False, any_le0=False
[jit] sigma stats: min=0.0028918921016156673, max=149.3351593017578, any_nan=False, any_le0=False
[jit] sigma stats: min=0.005128966178745031, max=149.5941619873047, any_nan=False, any_le0=False
[jit] sigma stats: min=0.012438090518116951, max=151.2557373046875, any_nan=False, any_le0=False
[jit] sigma stats: min=0.0032158950343728065, max=149.36407470703125, any_nan=False, any_le0=False
[jit] sigma stats: min=0.0064605469815433025, max=149.81068420410156, any_nan=False, any_le0=False
[jit] sigma stats: min=0.006556578911840916, max=149.82789611816406, any_nan=False, any_le0=False
[jit] sigma stats: min=0.009145430289208889, max=150.37274169921875, any_nan=False, any_le0=False
[jit] sigma stats: min=0.007165368180721998, max=149.94268798828125, any_nan=False, any_le0=False
[jit] sigma stats: min=0.0033945839386433363, max=149.38145446777344, any_nan=False, any_le0=False
[jit] sigma stats: min=0.012428341433405876, max=151.25277709960938, any_nan=False, any_le0=False
[jit] sigma stats: min=0.010415700264275074, max=150.69065856933594, any_nan=False, any_le0=False
[jit] sigma stats: min=0.015081320889294147, max=152.0874786376953, any_nan=False, any_le0=False
[jit] sigma stats: min=0.011339721269905567, max=150.94029235839844, any_nan=False, any_le0=False
[jit] sigma stats: min=0.013368742540478706, max=151.5374298095703, any_nan=False, any_le0=False
[jit] sigma stats: min=0.009122835472226143, max=150.367431640625, any_nan=False, any_le0=False
[jit] sigma stats: min=0.009207728318870068, max=150.3876495361328, any_nan=False, any_le0=False
[jit] sigma stats: min=0.013819944113492966, max=151.6786346435547, any_nan=False, any_le0=False
[jit] sigma stats: min=0.008038675412535667, max=150.12203979492188, any_nan=False, any_le0=False
[jit] sigma stats: min=0.004230945371091366, max=149.47386169433594, any_nan=False, any_le0=False
[jit] sigma stats: min=0.009967166930437088, max=150.5748748779297, any_nan=False, any_le0=False
[jit] sigma stats: min=0.007465115748345852, max=150.00225830078125, any_nan=False, any_le0=False
[jit] sigma stats: min=0.011303487233817577, max=150.93028259277344, any_nan=False, any_le0=False
[jit] sigma stats: min=0.009100953117012978, max=150.36219787597656, any_nan=False, any_le0=False
[jit] sigma stats: min=0.011811620555818081, max=151.07342529296875, any_nan=False, any_le0=False
[jit] sigma stats: min=0.014756455086171627, max=151.98025512695312, any_nan=False, any_le0=False
[jit] sigma stats: min=0.002188287675380707, max=149.28260803222656, any_nan=False, any_le0=False
[jit] sigma stats: min=0.0027808817103505135, max=149.3259735107422, any_nan=False, any_le0=False
[jit] sigma stats: min=0.009351388551294804, max=150.42230224609375, any_nan=False, any_le0=False
[jit] sigma stats: min=0.012397232465445995, max=151.24362182617188, any_nan=False, any_le0=False
[jit] sigma stats: min=0.014062540605664253, max=151.7555389404297, any_nan=False, any_le0=False
[jit] sigma stats: min=0.015132020227611065, max=152.10438537597656, any_nan=False, any_le0=False
[jit] sigma stats: min=0.0047510601580142975, max=149.54095458984375, any_nan=False, any_le0=False
[jit] sigma stats: min=0.006073937751352787, max=149.74317932128906, any_nan=False, any_le0=False
[jit] sigma stats: min=0.013470020145177841, max=151.56887817382812, any_nan=False, any_le0=False
[jit] sigma stats: min=0.013638995587825775, max=151.62164306640625, any_nan=False, any_le0=False
[jit] sigma stats: min=0.006398520432412624, max=149.7996063232422, any_nan=False, any_le0=False
[jit] sigma stats: min=0.013326703570783138, max=151.52450561523438, any_nan=False, any_le0=False
[jit] sigma stats: min=0.005046527832746506, max=149.58224487304688, any_nan=False, any_le0=False
[jit] sigma stats: min=0.008124777115881443, max=150.14059448242188, any_nan=False, any_le0=False
[jit] sigma stats: min=0.011501839384436607, max=150.9856414794922, any_nan=False, any_le0=False
[jit] sigma stats: min=0.011749835684895515, max=151.05584716796875, any_nan=False, any_le0=False
[jit] sigma stats: min=0.009185997769236565, max=150.3824920654297, any_nan=False, any_le0=False
[jit] sigma stats: min=0.011656127870082855, max=151.02920532226562, any_nan=False, any_le0=False
[jit] sigma stats: min=0.009188247844576836, max=150.38299560546875, any_nan=False, any_le0=False
[jit] sigma stats: min=0.005616324953734875, max=149.66830444335938, any_nan=False, any_le0=False
[jit] sigma stats: min=0.0114845409989357, max=150.98081970214844, any_nan=False, any_le0=False
[jit] sigma stats: min=0.010008786804974079, max=150.5854949951172, any_nan=False, any_le0=False
[jit] sigma stats: min=0.011295064352452755, max=150.927978515625, any_nan=False, any_le0=False
[jit] sigma stats: min=0.014119712635874748, max=151.7738494873047, any_nan=False, any_le0=False
[jit] sigma stats: min=0.0014778031036257744, max=149.24411010742188, any_nan=False, any_le0=False
[jit] sigma stats: min=0.012927510775625706, max=151.4022979736328, any_nan=False, any_le0=False
[jit] sigma stats: min=0.004323324654251337, max=149.48519897460938, any_nan=False, any_le0=False
[jit] sigma stats: min=0.01327580213546753, max=151.50868225097656, any_nan=False, any_le0=False
[jit] sigma stats: min=0.012122455053031445, max=151.16307067871094, any_nan=False, any_le0=False
[jit] sigma stats: min=0.0019531468860805035, max=149.2682342529297, any_nan=False, any_le0=False
[jit] sigma stats: min=0.015019598416984081, max=152.0670928955078, any_nan=False, any_le0=False
[jit] sigma stats: min=0.0066075678914785385, max=149.83724975585938, any_nan=False, any_le0=False
[jit] sigma stats: min=0.014572029933333397, max=151.9199676513672, any_nan=False, any_le0=False
[jit] sigma stats: min=0.00964550394564867, max=150.4942626953125, any_nan=False, any_le0=False
[jit] sigma stats: min=0.013776984065771103, max=151.6649627685547, any_nan=False, any_le0=False
[jit] sigma stats: min=0.009343244135379791, max=150.4202117919922, any_nan=False, any_le0=False
[jit] sigma stats: min=0.010922864079475403, max=150.8258056640625, any_nan=False, any_le0=False
[jit] sigma stats: min=0.013025471940636635, max=151.43203735351562, any_nan=False, any_le0=False
[jit] sigma stats: min=0.013971134088933468, max=151.7264404296875, any_nan=False, any_le0=False
[jit] sigma stats: min=0.006826352793723345, max=149.87770080566406, any_nan=False, any_le0=False
[jit] sigma stats: min=0.008012869395315647, max=150.11639404296875, any_nan=False, any_le0=False
[jit] sigma stats: min=0.011029877699911594, max=150.85494995117188, any_nan=False, any_le0=False
[jit] sigma stats: min=0.010006673634052277, max=150.58493041992188, any_nan=False, any_le0=False
[jit] sigma stats: min=0.006643645465373993, max=149.8438262939453, any_nan=False, any_le0=False
[jit] sigma stats: min=0.013762073591351509, max=151.6603240966797, any_nan=False, any_le0=False
[jit] sigma stats: min=0.005730149336159229, max=149.68643188476562, any_nan=False, any_le0=False
[jit] sigma stats: min=0.014347132295370102, max=151.84703063964844, any_nan=False, any_le0=False
[jit] sigma stats: min=0.009723404422402382, max=150.51364135742188, any_nan=False, any_le0=False
[jit] sigma stats: min=0.010407479479908943, max=150.68850708007812, any_nan=False, any_le0=False
[jit] sigma stats: min=0.015267870388925076, max=152.14971923828125, any_nan=False, any_le0=False
[jit] sigma stats: min=0.008323200047016144, max=150.18397521972656, any_nan=False, any_le0=False
[jit] sigma stats: min=0.014276418834924698, max=151.82415771484375, any_nan=False, any_le0=False
[jit] sigma stats: min=0.0063248188234865665, max=149.78660583496094, any_nan=False, any_le0=False
[jit] sigma stats: min=0.010621105320751667, max=150.74478149414062, any_nan=False, any_le0=False
[jit] sigma stats: min=0.01482701487839222, max=152.0033721923828, any_nan=False, any_le0=False
[jit] sigma stats: min=0.006537863984704018, max=149.82461547851562, any_nan=False, any_le0=False
[jit] sigma stats: min=0.003342120908200741, max=149.37625122070312, any_nan=False, any_le0=False
[jit] sigma stats: min=0.01506986003369093, max=152.08370971679688, any_nan=False, any_le0=False
[jit] sigma stats: min=0.003647757926955819, max=149.40745544433594, any_nan=False, any_le0=False
[jit] sigma stats: min=0.0051253000274300575, max=149.5936737060547, any_nan=False, any_le0=False
[jit] sigma stats: min=0.015058941207826138, max=152.080078125, any_nan=False, any_le0=False
[jit] sigma stats: min=0.0022426184732466936, max=149.28610229492188, any_nan=False, any_le0=False
[jit] sigma stats: min=0.004479335620999336, max=149.50494384765625, any_nan=False, any_le0=False
[jit] sigma stats: min=0.005215036682784557, max=149.6068572998047, any_nan=False, any_le0=False
[jit] sigma stats: min=0.015054025687277317, max=152.0784912109375, any_nan=False, any_le0=False
[jit] sigma stats: min=0.005682411137968302, max=149.6787872314453, any_nan=False, any_le0=False
[jit] sigma stats: min=0.014711709693074226, max=151.96554565429688, any_nan=False, any_le0=False
[jit] sigma stats: min=0.005494675599038601, max=149.6492462158203, any_nan=False, any_le0=False
[jit] sigma stats: min=0.0118581373244524, max=151.08676147460938, any_nan=False, any_le0=False
[jit] sigma stats: min=0.00784729141741991, max=150.0812530517578, any_nan=False, any_le0=False
[jit] sigma stats: min=0.013556395657360554, max=151.59576416015625, any_nan=False, any_le0=False
[jit] sigma stats: min=0.013429910875856876, max=151.5564422607422, any_nan=False, any_le0=False
[jit] sigma stats: min=0.0035835045855492353, max=149.40054321289062, any_nan=False, any_le0=False
[jit] sigma stats: min=0.01340022124350071, max=151.5471954345703, any_nan=False, any_le0=False
[jit] sigma stats: min=0.008491736836731434, max=150.22166442871094, any_nan=False, any_le0=False
[jit] sigma stats: min=0.009764336980879307, max=150.52381896972656, any_nan=False, any_le0=False
[jit] sigma stats: min=0.0038662434089928865, max=149.43118286132812, any_nan=False, any_le0=False
[jit] sigma stats: min=0.012492237612605095, max=151.27174377441406, any_nan=False, any_le0=False
[jit] sigma stats: min=0.009419295005500317, max=150.438720703125, any_nan=False, any_le0=False
[jit] sigma stats: min=0.012757845222949982, max=151.35096740722656, any_nan=False, any_le0=False
[jit] sigma stats: min=0.009997512213885784, max=150.58262634277344, any_nan=False, any_le0=False
[jit] sigma stats: min=0.012901312671601772, max=151.39434814453125, any_nan=False, any_le0=False
[jit] sigma stats: min=0.012922749854624271, max=151.40084838867188, any_nan=False, any_le0=False
[jit] sigma stats: min=0.012571674771606922, max=151.2953338623047, any_nan=False, any_le0=False
[jit] sigma stats: min=0.006483427248895168, max=149.81475830078125, any_nan=False, any_le0=False
[jit] sigma stats: min=0.009977760724723339, max=150.57760620117188, any_nan=False, any_le0=False
[jit] sigma stats: min=0.015295508317649364, max=152.158935546875, any_nan=False, any_le0=False
[jit] sigma stats: min=0.011219073086977005, max=150.90682983398438, any_nan=False, any_le0=False
[jit] sigma stats: min=0.005496971309185028, max=149.6495361328125, any_nan=False, any_le0=False
[jit] sigma stats: min=0.009696767665445805, max=150.5070343017578, any_nan=False, any_le0=False
[jit] sigma stats: min=0.0028666441794484854, max=149.3330841064453, any_nan=False, any_le0=False
[jit] sigma stats: min=0.008946648798882961, max=150.325927734375, any_nan=False, any_le0=False
[jit] sigma stats: min=0.012486161664128304, max=151.2699432373047, any_nan=False, any_le0=False
[jit] sigma stats: min=0.011308668181300163, max=150.9317169189453, any_nan=False, any_le0=False
[jit] sigma stats: min=0.013842824846506119, max=151.6857147216797, any_nan=False, any_le0=False
[jit] sigma stats: min=0.01519839372485876, max=152.12657165527344, any_nan=False, any_le0=False
[jit] sigma stats: min=0.0026540334802120924, max=149.3157958984375, any_nan=False, any_le0=False
[jit] sigma stats: min=0.010828474536538124, max=150.80035400390625, any_nan=False, any_le0=False
[jit] sigma stats: min=0.013324948959052563, max=151.52392578125, any_nan=False, any_le0=False
[jit] sigma stats: min=0.0013012555427849293, max=149.23684692382812, any_nan=False, any_le0=False
[jit] sigma stats: min=0.009703252464532852, max=150.50860595703125, any_nan=False, any_le0=False
[jit] sigma stats: min=0.007508260663598776, max=150.01104736328125, any_nan=False, any_le0=False
[jit] sigma stats: min=0.009994692169129848, max=150.5819091796875, any_nan=False, any_le0=False
[jit] sigma stats: min=0.013061576522886753, max=151.44308471679688, any_nan=False, any_le0=False
[jit] sigma stats: min=0.010987024754285812, max=150.84329223632812, any_nan=False, any_le0=False
[jit] sigma stats: min=0.01522066630423069, max=152.13397216796875, any_nan=False, any_le0=False
[jit] sigma stats: min=0.01011404674500227, max=150.6123504638672, any_nan=False, any_le0=False
[jit] sigma stats: min=0.010010194964706898, max=150.5858612060547, any_nan=False, any_le0=False
[jit] sigma stats: min=0.014751486480236053, max=151.97865295410156, any_nan=False, any_le0=False
[jit] sigma stats: min=0.014332556165754795, max=151.84225463867188, any_nan=False, any_le0=False
[jit] sigma stats: min=0.01200695987790823, max=151.129638671875, any_nan=False, any_le0=False
[jit] sigma stats: min=0.007891267538070679, max=150.09054565429688, any_nan=False, any_le0=False
[jit] sigma stats: min=0.003644402837380767, max=149.4070281982422, any_nan=False, any_le0=False
[jit] sigma stats: min=0.013826238922774792, max=151.68051147460938, any_nan=False, any_le0=False
[jit] sigma stats: min=0.014620333909988403, max=151.93568420410156, any_nan=False, any_le0=False
[jit] sigma stats: min=0.013975115492939949, max=151.72775268554688, any_nan=False, any_le0=False
[jit] sigma stats: min=0.0041262079030275345, max=149.461181640625, any_nan=False, any_le0=False
[jit] sigma stats: min=0.010437597520649433, max=150.6963348388672, any_nan=False, any_le0=False
[jit] sigma stats: min=0.014134975150227547, max=151.7787628173828, any_nan=False, any_le0=False
[jit] sigma stats: min=0.009292040951550007, max=150.4078826904297, any_nan=False, any_le0=False
[jit] sigma stats: min=0.01254260540008545, max=151.28668212890625, any_nan=False, any_le0=False
[jit] sigma stats: min=0.013303314335644245, max=151.51727294921875, any_nan=False, any_le0=False
[jit] sigma stats: min=0.007911497727036476, max=150.0948486328125, any_nan=False, any_le0=False
[jit] sigma stats: min=0.006143997889012098, max=149.75518798828125, any_nan=False, any_le0=False
[jit] sigma stats: min=0.01457036379724741, max=151.9193878173828, any_nan=False, any_le0=False
[jit] sigma stats: min=0.011673259548842907, max=151.03396606445312, any_nan=False, any_le0=False
[jit] sigma stats: min=0.01211750227957964, max=151.16163635253906, any_nan=False, any_le0=False
[jit] sigma stats: min=0.007781808730214834, max=150.0675048828125, any_nan=False, any_le0=False
[jit] sigma stats: min=0.01454589981585741, max=151.9114227294922, any_nan=False, any_le0=False
[jit] sigma stats: min=0.011968928389251232, max=151.1186065673828, any_nan=False, any_le0=False
[jit] sigma stats: min=0.005245039705187082, max=149.6112823486328, any_nan=False, any_le0=False
[jit] sigma stats: min=0.009622333571314812, max=150.48851013183594, any_nan=False, any_le0=False
[jit] sigma stats: min=0.00751353008672595, max=150.0121307373047, any_nan=False, any_le0=False
[jit] sigma stats: min=0.010801784694194794, max=150.79310607910156, any_nan=False, any_le0=False
[jit] sigma stats: min=0.014921002089977264, max=152.03439331054688, any_nan=False, any_le0=False
[jit] sigma stats: min=0.0018424360314384103, max=149.261962890625, any_nan=False, any_le0=False
[jit] sigma stats: min=0.010333294980227947, max=150.6691131591797, any_nan=False, any_le0=False
[jit] sigma stats: min=0.012244029901921749, max=151.19854736328125, any_nan=False, any_le0=False
[jit] sigma stats: min=0.014080102555453777, max=151.76124572753906, any_nan=False, any_le0=False
[jit] sigma stats: min=0.009914790280163288, max=150.56158447265625, any_nan=False, any_le0=False
[jit] sigma stats: min=0.009105483070015907, max=150.36334228515625, any_nan=False, any_le0=False
[jit] sigma stats: min=0.013284001499414444, max=151.5112762451172, any_nan=False, any_le0=False
[jit] sigma stats: min=0.0053034014999866486, max=149.61997985839844, any_nan=False, any_le0=False
[jit] sigma stats: min=0.010592704638838768, max=150.7373046875, any_nan=False, any_le0=False
[jit] sigma stats: min=0.012067899107933044, max=151.147216796875, any_nan=False, any_le0=False
[jit] sigma stats: min=0.01418070588260889, max=151.7933807373047, any_nan=False, any_le0=False
[jit] sigma stats: min=0.011308668181300163, max=150.9317169189453, any_nan=False, any_le0=False
[jit] sigma stats: min=0.014797268435359001, max=151.99365234375, any_nan=False, any_le0=False
[jit] sigma stats: min=0.005554091650992632, max=149.65838623046875, any_nan=False, any_le0=False
[jit] sigma stats: min=0.011319026350975037, max=150.93460083007812, any_nan=False, any_le0=False
[jit] sigma stats: min=0.01338973268866539, max=151.54400634765625, any_nan=False, any_le0=False
[jit] sigma stats: min=0.011621179059147835, max=151.01919555664062, any_nan=False, any_le0=False
[jit] sigma stats: min=0.01477742101997137, max=151.987060546875, any_nan=False, any_le0=False
[jit] sigma stats: min=0.012336093001067638, max=151.2256622314453, any_nan=False, any_le0=False
[jit] sigma stats: min=0.011822945438325405, max=151.07667541503906, any_nan=False, any_le0=False
[jit] sigma stats: min=0.008340981788933277, max=150.18798828125, any_nan=False, any_le0=False
[jit] sigma stats: min=0.01076300349086523, max=150.78274536132812, any_nan=False, any_le0=False
[jit] sigma stats: min=0.011784535832703114, max=151.06565856933594, any_nan=False, any_le0=False
[jit] sigma stats: min=0.015120035037398338, max=152.1004638671875, any_nan=False, any_le0=False
[jit] sigma stats: min=0.006285139359533787, max=149.7796173095703, any_nan=False, any_le0=False
[jit] sigma stats: min=0.010998903773725033, max=150.84646606445312, any_nan=False, any_le0=False
[jit] sigma stats: min=0.008704685606062412, max=150.26986694335938, any_nan=False, any_le0=False
[jit] sigma stats: min=0.012288274243474007, max=151.2115936279297, any_nan=False, any_le0=False
[jit] sigma stats: min=0.011711271479725838, max=151.04483032226562, any_nan=False, any_le0=False
[jit] sigma stats: min=0.0012108093360438943, max=149.23342895507812, any_nan=False, any_le0=False
[jit] sigma stats: min=0.005859383847564459, max=149.70748901367188, any_nan=False, any_le0=False
[jit] sigma stats: min=0.010700619779527187, max=150.76605224609375, any_nan=False, any_le0=False
[jit] sigma stats: min=0.01091358345001936, max=150.8233642578125, any_nan=False, any_le0=False
[jit] sigma stats: min=0.0024677757173776627, max=149.3018341064453, any_nan=False, any_le0=False
[jit] sigma stats: min=0.012641760520637035, max=151.31625366210938, any_nan=False, any_le0=False
[jit] sigma stats: min=0.012359348125755787, max=151.23243713378906, any_nan=False, any_le0=False
[jit] sigma stats: min=0.007806522771716118, max=150.07266235351562, any_nan=False, any_le0=False
[jit] sigma stats: min=0.012472177855670452, max=151.26576232910156, any_nan=False, any_le0=False
[jit] sigma stats: min=0.014280353672802448, max=151.82545471191406, any_nan=False, any_le0=False
[jit] sigma stats: min=0.0018424360314384103, max=149.261962890625, any_nan=False, any_le0=False
[jit] sigma stats: min=0.004040285479277372, max=149.4511260986328, any_nan=False, any_le0=False
[jit] sigma stats: min=0.012515919283032417, max=151.27874755859375, any_nan=False, any_le0=False
[jit] sigma stats: min=0.015270039439201355, max=152.15045166015625, any_nan=False, any_le0=False
[jit] sigma stats: min=0.010285702534019947, max=150.65675354003906, any_nan=False, any_le0=False
[jit] sigma stats: min=0.010497651994228363, max=150.71221923828125, any_nan=False, any_le0=False
[jit] sigma stats: min=0.013072810135781765, max=151.4464874267578, any_nan=False, any_le0=False
[jit] sigma stats: min=0.006832054816186428, max=149.87884521484375, any_nan=False, any_le0=False
[jit] sigma stats: min=0.005083589814603329, max=149.5875244140625, any_nan=False, any_le0=False
[jit] sigma stats: min=0.010014420375227928, max=150.58694458007812, any_nan=False, any_le0=False
[jit] sigma stats: min=0.00561294611543417, max=149.667724609375, any_nan=False, any_le0=False
[jit] sigma stats: min=0.009173992089927197, max=150.37962341308594, any_nan=False, any_le0=False
[jit] sigma stats: min=0.014908378943800926, max=152.0301971435547, any_nan=False, any_le0=False
[jit] sigma stats: min=0.014364499598741531, max=151.8526153564453, any_nan=False, any_le0=False
[jit] sigma stats: min=0.011680234223604202, max=151.03598022460938, any_nan=False, any_le0=False
[jit] sigma stats: min=0.01504091639071703, max=152.07406616210938, any_nan=False, any_le0=False
[jit] sigma stats: min=0.002368029672652483, max=149.29470825195312, any_nan=False, any_le0=False
[jit] sigma stats: min=0.004523383919149637, max=149.51072692871094, any_nan=False, any_le0=False
[jit] sigma stats: min=0.012567438185214996, max=151.29403686523438, any_nan=False, any_le0=False
[jit] sigma stats: min=0.014944038353860378, max=152.04200744628906, any_nan=False, any_le0=False
[jit] sigma stats: min=0.009482447057962418, max=150.4541473388672, any_nan=False, any_le0=False
[jit] sigma stats: min=0.010794436559081078, max=150.79115295410156, any_nan=False, any_le0=False
[jit] sigma stats: min=0.01297090481966734, max=151.41543579101562, any_nan=False, any_le0=False
[jit] sigma stats: min=0.008464627899229527, max=150.2154998779297, any_nan=False, any_le0=False
[jit] sigma stats: min=0.00918749812990427, max=150.3828582763672, any_nan=False, any_le0=False
[jit] sigma stats: min=0.013211867772042751, max=151.48910522460938, any_nan=False, any_le0=False
[jit] sigma stats: min=0.0059252167120575905, max=149.71826171875, any_nan=False, any_le0=False
[jit] sigma stats: min=0.013380405493080616, max=151.54104614257812, any_nan=False, any_le0=False
[jit] sigma stats: min=0.010802452452480793, max=150.79331970214844, any_nan=False, any_le0=False
[jit] sigma stats: min=0.013981369324028492, max=151.72970581054688, any_nan=False, any_le0=False
[jit] sigma stats: min=0.0016825073398649693, max=149.25372314453125, any_nan=False, any_le0=False
[jit] sigma stats: min=0.010258042253553867, max=150.6494903564453, any_nan=False, any_le0=False
[jit] sigma stats: min=0.012722427025437355, max=151.34036254882812, any_nan=False, any_le0=False
[jit] sigma stats: min=0.01502451952546835, max=152.06869506835938, any_nan=False, any_le0=False
[jit] sigma stats: min=0.01283448189496994, max=151.3741455078125, any_nan=False, any_le0=False
[jit] sigma stats: min=0.008836731314659119, max=150.30032348632812, any_nan=False, any_le0=False
[jit] sigma stats: min=0.014033054001629353, max=151.74627685546875, any_nan=False, any_le0=False
[jit] sigma stats: min=0.015159785747528076, max=152.11358642578125, any_nan=False, any_le0=False
[jit] sigma stats: min=0.007525813765823841, max=150.01455688476562, any_nan=False, any_le0=False
[jit] sigma stats: min=0.013653983362019062, max=151.62628173828125, any_nan=False, any_le0=False
[jit] sigma stats: min=0.00410375976935029, max=149.4585418701172, any_nan=False, any_le0=False
[jit] sigma stats: min=0.005090972874313593, max=149.58860778808594, any_nan=False, any_le0=False
[jit] sigma stats: min=0.007816730998456478, max=150.07473754882812, any_nan=False, any_le0=False
[jit] sigma stats: min=0.010590674355626106, max=150.73680114746094, any_nan=False, any_le0=False
[jit] sigma stats: min=0.0076788607984781265, max=150.04603576660156, any_nan=False, any_le0=False
[jit] sigma stats: min=0.007128773257136345, max=149.93553161621094, any_nan=False, any_le0=False
[jit] sigma stats: min=0.003963477443903685, max=149.44215393066406, any_nan=False, any_le0=False
[jit] sigma stats: min=0.011312552727758884, max=150.93272399902344, any_nan=False, any_le0=False
[jit] sigma stats: min=0.010921538807451725, max=150.82553100585938, any_nan=False, any_le0=False
[jit] sigma stats: min=0.007571293506771326, max=150.02392578125, any_nan=False, any_le0=False
[jit] sigma stats: min=0.014005805365741253, max=151.73751831054688, any_nan=False, any_le0=False
[jit] sigma stats: min=0.012868518941104412, max=151.38446044921875, any_nan=False, any_le0=False
[jit] sigma stats: min=0.0049741631373763084, max=149.57191467285156, any_nan=False, any_le0=False
[jit] sigma stats: min=0.012434435077011585, max=151.25465393066406, any_nan=False, any_le0=False
[jit] sigma stats: min=0.014764180406928062, max=151.9827880859375, any_nan=False, any_le0=False
[jit] sigma stats: min=0.010848462581634521, max=150.80567932128906, any_nan=False, any_le0=False
[jit] sigma stats: min=0.010767688974738121, max=150.78396606445312, any_nan=False, any_le0=False
[jit] sigma stats: min=0.012054857797920704, max=151.1434783935547, any_nan=False, any_le0=False
[jit] sigma stats: min=0.006255492568016052, max=149.77439880371094, any_nan=False, any_le0=False
[jit] sigma stats: min=0.014931974932551384, max=152.03810119628906, any_nan=False, any_le0=False
[jit] sigma stats: min=0.0037323404103517532, max=149.4164276123047, any_nan=False, any_le0=False
[jit] sigma stats: min=0.012326293624937534, max=151.2227020263672, any_nan=False, any_le0=False
[jit] sigma stats: min=0.012179942801594734, max=151.17979431152344, any_nan=False, any_le0=False
[jit] sigma stats: min=0.011960813775658607, max=151.11630249023438, any_nan=False, any_le0=False
[jit] sigma stats: min=0.010698603466153145, max=150.76548767089844, any_nan=False, any_le0=False
[jit] sigma stats: min=0.008829005062580109, max=150.2984619140625, any_nan=False, any_le0=False
[jit] sigma stats: min=0.012853597290813923, max=151.37985229492188, any_nan=False, any_le0=False
[jit] sigma stats: min=0.013701189309358597, max=151.64109802246094, any_nan=False, any_le0=False
[jit] sigma stats: min=0.011092964559793472, max=150.87222290039062, any_nan=False, any_le0=False
[jit] sigma stats: min=0.010797777213156223, max=150.79202270507812, any_nan=False, any_le0=False
[jit] sigma stats: min=0.005987221375107765, max=149.72869873046875, any_nan=False, any_le0=False
[jit] sigma stats: min=0.011937698349356651, max=151.10960388183594, any_nan=False, any_le0=False
[jit] sigma stats: min=0.009047210216522217, max=150.34957885742188, any_nan=False, any_le0=False
[jit] sigma stats: min=0.010358751751482487, max=150.67572021484375, any_nan=False, any_le0=False
[jit] sigma stats: min=0.007819280959665775, max=150.07530212402344, any_nan=False, any_le0=False
[jit] sigma stats: min=0.004419505596160889, max=149.4973907470703, any_nan=False, any_le0=False
[jit] sigma stats: min=0.01070263609290123, max=150.76663208007812, any_nan=False, any_le0=False
[jit] sigma stats: min=0.015033265575766563, max=152.07159423828125, any_nan=False, any_le0=False
[jit] sigma stats: min=0.011453105136752129, max=150.97195434570312, any_nan=False, any_le0=False
[jit] sigma stats: min=0.009862924925982952, max=150.54859924316406, any_nan=False, any_le0=False
[jit] sigma stats: min=0.009035824798047543, max=150.34678649902344, any_nan=False, any_le0=False
[jit] sigma stats: min=0.0026585839223116636, max=149.31614685058594, any_nan=False, any_le0=False
[jit] sigma stats: min=0.007205443922430277, max=149.95054626464844, any_nan=False, any_le0=False
[jit] sigma stats: min=0.008037012070417404, max=150.12161254882812, any_nan=False, any_le0=False
[jit] sigma stats: min=0.00644758390262723, max=149.80831909179688, any_nan=False, any_le0=False
[jit] sigma stats: min=0.0025542948860675097, max=149.30824279785156, any_nan=False, any_le0=False
[jit] sigma stats: min=0.007570420857518911, max=150.02378845214844, any_nan=False, any_le0=False
[jit] sigma stats: min=0.015272206626832485, max=152.1512451171875, any_nan=False, any_le0=False
[jit] sigma stats: min=0.0057907020673155785, max=149.6962127685547, any_nan=False, any_le0=False
[jit] sigma stats: min=0.010007377713918686, max=150.58514404296875, any_nan=False, any_le0=False
[jit] sigma stats: min=0.006423593033105135, max=149.8040313720703, any_nan=False, any_le0=False
[jit] sigma stats: min=0.0056242020800709724, max=149.6695098876953, any_nan=False, any_le0=False
[jit] sigma stats: min=0.010102156549692154, max=150.60934448242188, any_nan=False, any_le0=False
